TransactionID,Date,Product,CustomerID,SalesAmount,TargetSales,ExpenseAmount,Distributor
T01802,8/7/2023 0:00,Auto Parts,C0049,46986.97,2641.94,3578.39,Distributor D
T01803,6/2/2025 0:00,Industrial Parts,C0357,31062.49,37514.41,5113,Distributor A
T01804,2/1/2020 0:00,Auto Parts,C0167,12911.7,9575.78,2418.66,Distributor C
T01805,1/7/2023 0:00,Beverages,C0112,15689.28,51207.64,7862.95,Distributor B
T01806,12/17/2020 0:00,Auto Parts,C0391,43327.06,31686.02,2362.12,Distributor D
T01807,6/9/2025 0:00,Packaging Materials,C0333,2223.45,1228.02,3068.79,Distributor C
T01808,7/28/2023 0:00,Auto Parts,C0325,43539.46,18272.41,4490.91,Distributor A
T01809,11/14/2022 0:00,Home Appliances,C0072,10640.88,3869.4,8196.95,Distributor B
T01810,4/11/2024 0:00,Personal Care,C0388,24507.05,42660.27,5589.34,Distributor C
T01811,11/16/2022 0:00,Personal Care,C0425,21798.89,19133.09,6788.32,Distributor A
T01812,1/18/2023 0:00,Beverages,C0426,44454.88,10600.48,3566.37,Distributor A
T01813,6/3/2025 0:00,Industrial Parts,C0298,25867.74,40103.57,9017.36,Distributor D
T01814,4/20/2021 0:00,Auto Parts,C0116,42233.98,4897.53,418.73,Distributor B
T01815,6/9/2025 0:00,Medical Supplies,C0349,13058.62,11694.84,8874.82,Distributor A
T01816,7/29/2021 0:00,Office Supplies,C0288,38350.39,33294.29,4506.27,Distributor B
T01817,6/28/2022 0:00,Auto Parts,C0385,24714.43,46542.16,5481.37,Distributor D
T01818,10/28/2023 0:00,Medical Supplies,C0196,22107.43,36863.51,347.64,Distributor B
T01819,5/18/2021 0:00,Beverages,C0203,11594.78,32157.93,7630.4,Distributor A
T01820,6/5/2021 0:00,Office Supplies,C0137,24691.66,33235.74,6366.9,Distributor D
T01821,6/3/2020 0:00,Industrial Parts,C0092,15873.99,45495.79,546.67,Distributor C
T01822,2/3/2021 0:00,Packaging Materials,C0216,31658.09,12884.17,4657.42,Distributor A
T01823,6/25/2024 0:00,Industrial Parts,C0262,34316.4,22931.35,2066.09,Distributor C
T01824,5/11/2021 0:00,Personal Care,C0115,17055.97,39508.47,9072.44,Distributor C
T01825,12/4/2025 0:00,Medical Supplies,C0100,38883.9,49881.84,135.56,Distributor C
T01826,6/5/2024 0:00,Medical Supplies,C0388,19429.47,26118.42,6492.28,Distributor B
T01827,7/19/2023 0:00,Beverages,C0155,8115.34,36180.8,8305.22,Distributor A
T01828,5/26/2023 0:00,Office Supplies,C0409,11647.14,11279.91,1544.54,Distributor C
T01829,8/15/2024 0:00,Electronics,C0120,22630.09,50054.47,1040.54,Distributor C
T01830,3/25/2023 0:00,Electronics,C0370,14305.01,43946.77,2125.89,Distributor D
T01831,2/3/2024 0:00,Medical Supplies,C0483,39267.44,6642.29,3534.38,Distributor D
T01832,2/23/2020 0:00,Auto Parts,C0321,26117.47,6286.27,5464.19,Distributor D
T01833,3/9/2020 0:00,Medical Supplies,C0238,7189.49,13357.2,1237.03,Distributor A
T01834,3/20/2025 0:00,Medical Supplies,C0048,30937.85,6056.22,2870.11,Distributor D
T01835,7/28/2021 0:00,Auto Parts,C0418,37209.82,3140.34,6943.66,Distributor C
T01836,7/28/2024 0:00,Electronics,C0252,615.01,23815.17,4053.34,Distributor B
T01837,5/29/2024 0:00,Food Products,C0490,44630.25,52078.96,4688.38,Distributor C
T01838,4/22/2023 0:00,Medical Supplies,C0213,3210.61,53753.62,5382.53,Distributor A
T01839,6/2/2022 0:00,Packaging Materials,C0321,37738.81,52572.39,6701.59,Distributor C
T01840,12/3/2023 0:00,Packaging Materials,C0281,27517.72,51324.71,5988.76,Distributor A
T01841,8/17/2021 0:00,Electronics,C0117,4547.95,21373.62,9608.12,Distributor D
T01842,6/12/2023 0:00,Beverages,C0404,25706.76,37966.02,2562.84,Distributor C
T01843,3/23/2025 0:00,Auto Parts,C0310,24506.18,5484.47,2580.88,Distributor D
T01844,10/11/2024 0:00,Beverages,C0226,17669.86,14835.15,4154.21,Distributor C
T01845,2/27/2022 0:00,Auto Parts,C0330,25548.96,40774.23,878.51,Distributor C
T01846,12/18/2020 0:00,Packaging Materials,C0170,9311.54,15875.38,8800.23,Distributor D
T01847,9/18/2023 0:00,Industrial Parts,C0243,40101.66,12656.3,3084.7,Distributor D
T01848,3/10/2022 0:00,Medical Supplies,C0452,1108.1,29288.71,5121.08,Distributor C
T01849,3/26/2024 0:00,Personal Care,C0432,18972.91,28813.42,3281.46,Distributor B
T01850,12/21/2024 0:00,Electronics,C0479,47172.47,8419.86,5873.5,Distributor B
T01851,12/13/2023 0:00,Food Products,C0068,38767.41,7209.92,8712.18,Distributor C
T01852,9/10/2021 0:00,Office Supplies,C0276,4636.95,27306.24,5106.46,Distributor A
T01853,2/17/2023 0:00,Auto Parts,C0082,29730.03,9043.66,2638.08,Distributor C
T01854,11/30/2020 0:00,Home Appliances,C0306,42030.39,52505.18,9170.65,Distributor D
T01855,9/24/2024 0:00,Home Appliances,C0119,7195.72,8210.31,1613.58,Distributor C
T01856,3/21/2021 0:00,Food Products,C0392,35333.25,35315.89,3548.34,Distributor A
T01857,7/20/2023 0:00,Electronics,C0363,32029.69,38277.36,8938.66,Distributor D
T01858,8/31/2025 0:00,Industrial Parts,C0154,14198.07,35336.15,2628.3,Distributor D
T01859,3/18/2022 0:00,Home Appliances,C0187,18013.93,22766.88,5249.27,Distributor B
T01860,2/4/2025 0:00,Auto Parts,C0346,13672.51,28711.07,3778.42,Distributor D
T01861,3/20/2020 0:00,Office Supplies,C0160,28354.26,21199.95,8538.78,Distributor B
T01862,2/27/2023 0:00,Auto Parts,C0046,29686.8,3912.47,6155.14,Distributor C
T01863,5/10/2020 0:00,Food Products,C0331,10604.23,29543.28,3871.31,Distributor B
T01864,8/1/2021 0:00,Home Appliances,C0215,31904.9,41447.32,9681.85,Distributor D
T01865,9/14/2021 0:00,Medical Supplies,C0367,22752.21,53316.61,8921.5,Distributor A
T01866,10/2/2021 0:00,Medical Supplies,C0265,1509.51,13445.8,4658.69,Distributor B
T01867,10/16/2024 0:00,Auto Parts,C0296,48185.53,6077.17,7600.49,Distributor B
T01868,6/23/2020 0:00,Personal Care,C0273,22890.38,35821.49,2299.83,Distributor A
T01869,1/3/2024 0:00,Medical Supplies,C0065,14720.78,32554.82,9290.4,Distributor B
T01870,4/12/2021 0:00,Electronics,C0001,47000.7,3033.91,3746.93,Distributor D
T01871,8/8/2025 0:00,Office Supplies,C0403,37600.2,5705.19,5982.39,Distributor B
T01872,6/20/2025 0:00,Food Products,C0053,7773.49,30812.93,8147.37,Distributor A
T01873,10/12/2021 0:00,Packaging Materials,C0269,9584.03,16491.49,4216.09,Distributor C
T01874,12/8/2025 0:00,Home Appliances,C0447,18178.71,46670.99,8350.5,Distributor D
T01875,7/8/2020 0:00,Food Products,C0457,32962.16,6747.72,6824.94,Distributor C
T01876,9/3/2023 0:00,Medical Supplies,C0441,22710.73,15639.97,866.2,Distributor B
T01877,9/17/2023 0:00,Personal Care,C0475,44566.06,12332.74,2739.57,Distributor A
T01878,11/29/2021 0:00,Electronics,C0091,49329.88,37894.81,2506.26,Distributor C
T01879,9/10/2025 0:00,Auto Parts,C0069,34161.57,1294.52,6388.71,Distributor A
T01880,12/2/2025 0:00,Medical Supplies,C0311,1079.39,45286.66,3991.33,Distributor D
T01881,11/15/2022 0:00,Food Products,C0388,44474.96,1686.67,7520.64,Distributor B
T01882,11/2/2022 0:00,Industrial Parts,C0251,44266.55,21439.62,2381.01,Distributor C
T01883,12/1/2020 0:00,Beverages,C0112,41678.61,19351.02,5301.17,Distributor B
T01884,11/3/2023 0:00,Personal Care,C0407,42103.42,26898.98,5383.99,Distributor C
T01885,4/27/2025 0:00,Packaging Materials,C0486,45607.79,45673.78,2950,Distributor A
T01886,1/8/2021 0:00,Office Supplies,C0367,38943.81,45521.79,2027.43,Distributor B
T01887,7/9/2020 0:00,Electronics,C0081,6894.82,14744.44,6569.64,Distributor B
T01888,8/29/2021 0:00,Home Appliances,C0181,4353.02,19547.88,5470.03,Distributor A
T01889,10/21/2022 0:00,Food Products,C0442,2067.4,17573.74,5692.24,Distributor A
T01890,6/15/2025 0:00,Beverages,C0334,3948.89,22426.91,7475.41,Distributor D
T01891,4/22/2022 0:00,Electronics,C0135,46748.45,17258.46,2288.24,Distributor C
T01892,2/21/2020 0:00,Food Products,C0305,2248.41,44671.54,5933.76,Distributor D
T01893,8/17/2020 0:00,Packaging Materials,C0266,36123.35,48370.14,9020.6,Distributor A
T01894,4/26/2025 0:00,Personal Care,C0200,19249.52,9310.87,516.7,Distributor D
T01895,2/3/2024 0:00,Auto Parts,C0472,12357.03,11257.4,3307.67,Distributor C
T01896,10/2/2021 0:00,Packaging Materials,C0022,35714.12,28523.69,689.21,Distributor D
T01897,3/7/2025 0:00,Personal Care,C0339,18217.12,5737.6,5706.99,Distributor A
T01898,12/24/2020 0:00,Food Products,C0422,46146.71,36241.61,5835.22,Distributor A
T01899,12/21/2024 0:00,Food Products,C0397,26242.06,49421.23,2646.63,Distributor A
T01900,5/31/2023 0:00,Packaging Materials,C0425,15647.57,33646.99,4731.47,Distributor C
T01901,7/5/2025 0:00,Office Supplies,C0260,2296.12,44638.8,1074.29,Distributor C
T01902,8/15/2025 0:00,Packaging Materials,C0130,49922.63,15365.4,5101.54,Distributor D
T01903,5/2/2023 0:00,Industrial Parts,C0210,11363.37,8847.86,9813.18,Distributor C
T01904,2/24/2021 0:00,Packaging Materials,C0259,19733.57,30548.28,8635.51,Distributor A
T01905,5/1/2025 0:00,Office Supplies,C0013,41566.33,30335.82,3955.74,Distributor D
T01906,11/3/2025 0:00,Auto Parts,C0230,5718.47,29168.78,8855.51,Distributor A
T01907,4/6/2023 0:00,Personal Care,C0188,7444.57,53806.24,8109.29,Distributor C
T01908,2/7/2024 0:00,Personal Care,C0036,21682.46,14722.68,2779.87,Distributor D
T01909,10/22/2022 0:00,Electronics,C0351,28631.63,2417.53,5422.57,Distributor B
T01910,6/10/2023 0:00,Electronics,C0486,38566.27,24191.53,3957.9,Distributor C
T01911,4/29/2022 0:00,Beverages,C0418,35076.72,39217.05,9132.56,Distributor B
T01912,12/9/2025 0:00,Office Supplies,C0276,9348.92,52364.25,3554.26,Distributor A
T01913,7/3/2024 0:00,Industrial Parts,C0061,18962.22,5882.55,9033.61,Distributor A
T01914,7/5/2024 0:00,Beverages,C0360,39605.86,27083,8052.29,Distributor A
T01915,8/11/2022 0:00,Medical Supplies,C0349,13961.13,37354.46,8797.53,Distributor B
T01916,1/1/2021 0:00,Electronics,C0157,42245.3,6350.17,2714.98,Distributor B
T01917,12/10/2023 0:00,Food Products,C0124,21728.63,23068.95,6299.02,Distributor A
T01918,6/29/2020 0:00,Office Supplies,C0187,16626.23,45023.56,3915.06,Distributor B
T01919,10/23/2022 0:00,Food Products,C0442,4554.38,29419.57,119.26,Distributor A
T01920,10/6/2022 0:00,Industrial Parts,C0208,22838.37,53026.39,4324.39,Distributor B
T01921,3/19/2025 0:00,Food Products,C0040,38701.66,33942.61,9463,Distributor A
T01922,12/17/2023 0:00,Auto Parts,C0499,21438.84,32795.66,272.44,Distributor D
T01923,6/22/2020 0:00,Electronics,C0044,22242.95,4816.01,8284.75,Distributor A
T01924,7/26/2021 0:00,Auto Parts,C0013,26093.83,2390.85,7822.49,Distributor B
T01925,6/19/2020 0:00,Electronics,C0465,28878.45,15976.48,985.75,Distributor B
T01926,8/22/2025 0:00,Food Products,C0440,40410.22,44639.5,3719.72,Distributor C
T01927,4/1/2023 0:00,Medical Supplies,C0099,29201.23,25453.46,2307.47,Distributor A
T01928,11/17/2023 0:00,Packaging Materials,C0376,8332.93,26078.85,5110.49,Distributor B
T01929,6/21/2021 0:00,Food Products,C0270,34089.71,8608.91,6651.52,Distributor D
T01930,11/7/2021 0:00,Home Appliances,C0192,23035.81,42420.53,7305.02,Distributor C
T01931,8/11/2024 0:00,Medical Supplies,C0151,41576.53,38822.16,2159.69,Distributor D
T01932,1/25/2025 0:00,Medical Supplies,C0325,49896,42398.81,7047.09,Distributor A
T01933,1/1/2020 0:00,Packaging Materials,C0424,7175.34,41630.57,5377.65,Distributor B
T01934,9/2/2024 0:00,Auto Parts,C0216,36148.47,18679.61,9050.61,Distributor B
T01935,3/9/2024 0:00,Electronics,C0450,11948.07,2405.26,4045.54,Distributor A
T01936,8/11/2023 0:00,Industrial Parts,C0246,46657.21,29988.31,7995.85,Distributor A
T01937,1/31/2020 0:00,Office Supplies,C0128,22356.84,17987.38,3847.71,Distributor C
T01938,8/22/2020 0:00,Food Products,C0409,26377.17,45245.58,7055.84,Distributor B
T01939,7/2/2025 0:00,Food Products,C0350,32802.55,4262.1,4588.06,Distributor D
T01940,3/26/2024 0:00,Electronics,C0074,3717.26,42831.44,4423.51,Distributor D
T01941,9/27/2025 0:00,Beverages,C0355,19741.33,43679.63,7661.97,Distributor C
T01942,11/4/2025 0:00,Packaging Materials,C0376,32822.05,4666.85,2038.52,Distributor D
T01943,4/2/2024 0:00,Food Products,C0466,31925.61,33071.91,2291.15,Distributor D
T01944,7/23/2021 0:00,Home Appliances,C0347,11852.08,3913.3,1211.22,Distributor C
T01945,12/1/2022 0:00,Food Products,C0119,8535.31,10552.27,9785.42,Distributor D
T01946,2/4/2020 0:00,Electronics,C0180,30552.3,47565,3016.55,Distributor A
T01947,10/27/2023 0:00,Packaging Materials,C0498,21259.6,2134.51,3883.26,Distributor C
T01948,4/25/2020 0:00,Food Products,C0236,36274.94,36186.73,5081.81,Distributor B
T01949,7/14/2025 0:00,Home Appliances,C0256,6594.02,31100.98,9972.1,Distributor C
T01950,10/18/2024 0:00,Office Supplies,C0097,12694,6689.4,3243.07,Distributor C
T01951,5/27/2021 0:00,Personal Care,C0299,36094.7,49478.82,6588.44,Distributor C
T01952,11/28/2022 0:00,Electronics,C0041,5154.11,54458.5,6804.81,Distributor B
T01953,12/21/2020 0:00,Electronics,C0030,15201.54,36124.28,6841.05,Distributor A
T01954,12/14/2024 0:00,Auto Parts,C0436,44466.13,13510.06,1423.44,Distributor B
T01955,5/17/2020 0:00,Home Appliances,C0129,12135.09,8569.03,6859.32,Distributor C
T01956,4/19/2021 0:00,Food Products,C0370,36373.83,18185.79,205.01,Distributor B
T01957,5/11/2024 0:00,Medical Supplies,C0370,20135.55,47409.19,7416.41,Distributor C
T01958,2/4/2021 0:00,Auto Parts,C0092,39214.33,4600.77,5155.25,Distributor C
T01959,9/19/2020 0:00,Office Supplies,C0330,45346.91,6117.22,4135.93,Distributor C
T01960,3/5/2025 0:00,Auto Parts,C0284,43597.58,4940.79,7376.38,Distributor D
T01961,3/17/2022 0:00,Office Supplies,C0255,33604.76,43441.91,4415.32,Distributor D
T01962,8/21/2020 0:00,Packaging Materials,C0366,18473.14,17042.02,1431.63,Distributor C
T01963,4/5/2020 0:00,Medical Supplies,C0333,37127.48,20927.65,1468.32,Distributor B
T01964,3/8/2023 0:00,Beverages,C0227,20208.62,42451.34,9467.16,Distributor A
T01965,2/27/2025 0:00,Auto Parts,C0138,16772.33,32807.83,2690.26,Distributor A
T01966,11/25/2024 0:00,Home Appliances,C0498,48279.43,36800.61,5441.37,Distributor A
T01967,10/26/2024 0:00,Personal Care,C0024,42798.01,37347.03,4775.38,Distributor D
T01968,2/8/2022 0:00,Home Appliances,C0172,3286.25,45883.18,3734.63,Distributor D
T01969,8/16/2023 0:00,Medical Supplies,C0096,26880.97,52195.56,8598.38,Distributor B
T01970,5/6/2021 0:00,Personal Care,C0214,27834.43,10546.08,9951.74,Distributor C
T01971,1/20/2022 0:00,Beverages,C0107,23751.23,2254.29,5318.06,Distributor C
T01972,1/31/2020 0:00,Auto Parts,C0107,15173.99,27313.8,6519.34,Distributor A
T01973,2/28/2020 0:00,Industrial Parts,C0113,12876.56,24725.47,7757.75,Distributor B
T01974,6/13/2021 0:00,Packaging Materials,C0491,20903.68,30532.64,3476.44,Distributor C
T01975,9/18/2025 0:00,Food Products,C0340,34987.38,51555.81,2090.97,Distributor C
T01976,9/30/2021 0:00,Food Products,C0362,13117.58,26223.88,8061.08,Distributor D
T01977,6/4/2020 0:00,Beverages,C0353,29442.36,38713.13,1958.01,Distributor D
T01978,10/12/2020 0:00,Beverages,C0344,33967.26,34960.93,5459.41,Distributor A
T01979,1/10/2022 0:00,Office Supplies,C0164,42628.87,46946.23,9037.46,Distributor A
T01980,7/5/2025 0:00,Home Appliances,C0120,22204.71,2249.71,9309.98,Distributor C
T01981,4/17/2023 0:00,Industrial Parts,C0155,47132.94,43800.61,9991.08,Distributor C
T01982,9/28/2021 0:00,Auto Parts,C0268,11065.58,20114.78,1807.05,Distributor B
T01983,5/1/2021 0:00,Medical Supplies,C0439,23372.31,51321.11,2697.82,Distributor C
T01984,1/24/2025 0:00,Food Products,C0406,34970.79,32007.26,2837.77,Distributor C
T01985,7/3/2021 0:00,Beverages,C0405,47801.59,49952.85,5218.46,Distributor B
T01986,4/14/2020 0:00,Industrial Parts,C0413,6490.63,3584.72,4515.6,Distributor C
T01987,5/2/2022 0:00,Office Supplies,C0188,9292.01,27485.78,7754.65,Distributor D
T01988,12/15/2024 0:00,Food Products,C0273,43030.86,13264.01,6502.81,Distributor B
T01989,9/19/2024 0:00,Packaging Materials,C0369,33647.63,12270.3,5438.4,Distributor C
T01990,8/25/2024 0:00,Packaging Materials,C0270,11468.25,12086.68,2703.54,Distributor A
T01991,5/6/2021 0:00,Beverages,C0014,15366.14,38771.57,7089.49,Distributor B
T01992,1/26/2023 0:00,Medical Supplies,C0065,36391.17,4017.74,7360.38,Distributor B
T01993,11/4/2024 0:00,Auto Parts,C0271,9857.83,7895.47,4899.59,Distributor B
T01994,10/21/2024 0:00,Medical Supplies,C0419,38052.93,26764.19,535.67,Distributor B
T01995,11/10/2023 0:00,Food Products,C0423,42388.16,1817.23,6094.32,Distributor D
T01996,7/27/2025 0:00,Beverages,C0376,23659.34,18447.57,2895.7,Distributor C
T01997,7/30/2021 0:00,Industrial Parts,C0084,26767.31,3466.75,3803.06,Distributor D
T01998,8/15/2022 0:00,Auto Parts,C0037,24384.73,1649.72,7193.55,Distributor D
T01999,7/24/2020 0:00,Office Supplies,C0389,37224.58,44189.09,6994.35,Distributor D
T02000,12/5/2024 0:00,Food Products,C0104,20108.45,14018.47,4310.98,Distributor A
